filepath,engine
data/raw/spoof_en/west_synth_4/spoof_en_0185.wav,Commercial-Clone
data/raw/spoof_en/west_synth_4/spoof_en_0230.wav,Commercial-Clone
data/raw/spoof_en/west_synth_4/spoof_en_0245.wav,Commercial-Clone
data/raw/spoof_en/west_synth_4/spoof_en_0290.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0289.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0274.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0259.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0229.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0214.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0199.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0169.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0154.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0184.wav,Commercial-Clone
data/raw/spoof_en/west_synth_3/spoof_en_0244.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0266.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0176.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0161.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0206.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0221.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0236.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0191.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0281.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0296.wav,Commercial-Clone
data/raw/spoof_en/west_synth_10/spoof_en_0251.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0267.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0177.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0162.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0207.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0237.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0222.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0192.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0297.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0282.wav,Commercial-Clone
data/raw/spoof_en/west_synth_11/spoof_en_0252.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0288.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0258.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0273.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0228.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0213.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0198.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0183.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0168.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0153.wav,Commercial-Clone
data/raw/spoof_en/west_synth_2/spoof_en_0243.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0276.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0261.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0201.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0216.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0171.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0156.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0186.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0231.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0246.wav,Commercial-Clone
data/raw/spoof_en/west_synth_5/spoof_en_0291.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0101.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0116.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0071.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0011.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0146.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0026.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0041.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0056.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0131.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_10/spoof_en_0086.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0117.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0102.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0072.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0012.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0027.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0147.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0042.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0057.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0132.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_11/spoof_en_0087.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0048.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0063.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0138.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0003.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0018.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0033.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0108.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0123.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0078.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_2/spoof_en_0093.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0066.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0111.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0006.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0036.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0021.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0141.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0096.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0081.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0126.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_5/spoof_en_0051.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0065.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0110.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0005.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0035.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0140.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0020.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0095.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0080.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0050.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_4/spoof_en_0125.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0049.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0139.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0064.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0004.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0034.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0019.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0109.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0094.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0124.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_3/spoof_en_0079.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0271.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0166.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0211.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0181.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0196.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0226.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0151.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0256.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0241.wav,Commercial-Clone
data/raw/spoof_en/west_synth_0/spoof_en_0286.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0263.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0248.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0188.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0203.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0158.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0173.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0233.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0218.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0293.wav,Commercial-Clone
data/raw/spoof_en/west_synth_7/spoof_en_0278.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0300.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0270.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0165.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0210.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0195.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0180.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0225.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0240.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0255.wav,Commercial-Clone
data/raw/spoof_en/west_synth_14/spoof_en_0285.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0265.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0160.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0175.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0205.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0220.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0235.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0190.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0280.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0295.wav,Commercial-Clone
data/raw/spoof_en/west_synth_9/spoof_en_0250.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0299.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0164.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0239.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0194.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0209.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0179.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0224.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0254.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0269.wav,Commercial-Clone
data/raw/spoof_en/west_synth_13/spoof_en_0284.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0249.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0264.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0189.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0174.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0159.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0204.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0234.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0219.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0294.wav,Commercial-Clone
data/raw/spoof_en/west_synth_8/spoof_en_0279.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0298.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0163.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0238.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0208.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0223.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0178.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0193.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0268.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0283.wav,Commercial-Clone
data/raw/spoof_en/west_synth_12/spoof_en_0253.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0262.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0277.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0202.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0217.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0172.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0157.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0232.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0187.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0292.wav,Commercial-Clone
data/raw/spoof_en/west_synth_6/spoof_en_0247.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0272.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0212.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0167.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0182.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0197.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0227.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0152.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0257.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0242.wav,Commercial-Clone
data/raw/spoof_en/west_synth_1/spoof_en_0287.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0074.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0089.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0059.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0104.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0014.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0149.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0029.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0134.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0044.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_13/spoof_en_0119.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0060.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0075.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0105.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0015.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0030.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0150.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0135.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0120.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0090.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_14/spoof_en_0045.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0088.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0103.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0073.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0058.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0028.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0148.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0013.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0043.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0133.wav,Commercial-Clone
data/raw/spoof_en/indic_synth_en_12/spoof_en_0118.wav,Commercial-Clone
